timestamp,site,device,interface,utilization_pct,latency_ms,jitter_ms,packet_loss_pct,interface_errors,bgp_flaps,ospf_changes,tunnel_health_pct,traffic_mbps,fault_label
2026-08-16 02:52:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,79.45,101.01,16.25,4.32,10,0,0,100.0,794.46,Progressive Congestion
2026-08-16 02:53:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,80.83,104.31,17.28,4.55,11,0,0,100.0,808.32,Progressive Congestion
2026-08-16 02:54:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,81.25,105.18,17.35,4.58,11,0,0,100.0,812.53,Progressive Congestion
2026-08-16 02:55:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,82.9,109.14,18.65,4.91,12,0,0,100.0,829.04,Progressive Congestion
2026-08-16 02:56:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,81.83,106.27,17.23,4.57,11,0,0,100.0,818.26,Progressive Congestion
2026-08-16 02:57:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,85.26,114.67,20.31,5.35,13,0,0,100.0,852.57,Progressive Congestion
2026-08-16 02:58:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,82.37,107.28,17.07,4.68,11,0,0,100.0,823.71,Progressive Congestion
2026-08-16 02:59:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,88.89,123.4,23.24,6.1,14,0,0,100.0,888.9,Progressive Congestion
2026-08-16 03:00:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,85.25,114.13,19.25,5.11,12,0,0,100.0,852.51,Progressive Congestion
2026-08-16 03:01:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,82.84,107.91,16.49,4.86,11,0,0,100.0,828.36,Progressive Congestion
2026-08-16 03:02:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,82.96,108.05,16.26,4.92,11,0,0,100.0,829.58,Progressive Congestion
2026-08-16 03:03:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,86.61,117.01,19.56,5.22,12,0,0,100.0,866.15,Progressive Congestion
2026-08-16 03:04:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,85.75,114.68,18.35,5.04,12,0,0,100.0,857.53,Progressive Congestion
2026-08-16 03:05:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,88.18,120.57,20.43,5.46,13,0,0,100.0,881.78,Progressive Congestion
2026-08-16 03:06:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,88.25,120.57,20.15,5.4,13,0,0,100.0,882.46,Progressive Congestion
2026-08-16 03:07:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,87.7,119.04,19.25,5.22,12,0,0,100.0,877.04,Progressive Congestion
2026-08-16 03:08:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,86.71,116.37,17.91,5.28,12,0,0,100.0,867.06,Progressive Congestion
2026-08-16 03:09:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,85.92,114.23,16.77,5.34,11,0,0,100.0,859.2,Progressive Congestion
2026-08-16 03:10:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,88.61,120.77,19.11,5.4,13,0,0,100.0,886.07,Progressive Congestion
2026-08-16 03:11:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,91.76,128.48,21.91,5.89,14,0,0,100.0,917.63,Progressive Congestion
2026-08-16 03:12:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,91.03,126.47,20.83,5.63,14,0,0,100.0,910.28,Progressive Congestion
2026-08-16 03:13:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,88.66,120.37,18.11,5.58,12,0,0,100.0,886.59,Progressive Congestion
2026-08-16 03:14:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,92.05,128.67,21.15,5.73,14,0,0,100.0,920.46,Progressive Congestion
2026-08-16 03:15:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,93.02,130.93,21.77,5.89,14,0,0,100.0,930.21,Progressive Congestion
2026-08-16 03:16:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,91.03,125.78,19.43,5.76,13,0,0,100.0,910.32,Progressive Congestion
2026-08-16 03:17:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,93.66,132.17,21.71,5.9,14,0,0,100.0,936.57,Progressive Congestion
2026-08-16 03:18:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,94.02,132.89,21.72,5.91,14,0,0,100.0,940.16,Progressive Congestion
2026-08-16 03:19:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,92.16,128.09,19.51,5.94,13,0,0,100.0,921.64,Progressive Congestion
2026-08-16 03:20:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,46.79,27.86,5.72,1.86,0,2,0,95.0,467.89,BGP Flapping
2026-08-16 03:21:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,47.8,29.49,6.12,2.06,0,1,0,95.0,478.04,BGP Flapping
2026-08-16 03:22:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,47.58,29.12,6.03,2.02,0,4,1,95.0,475.75,BGP Flapping
2026-08-16 03:23:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,47.57,29.11,6.03,2.01,0,1,0,95.0,475.69,BGP Flapping
2026-08-16 03:24:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,47.85,29.57,6.14,2.07,0,2,0,95.0,478.54,BGP Flapping
2026-08-16 03:25:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,50.68,34.08,7.27,2.64,0,4,0,95.0,506.78,BGP Flapping
2026-08-16 03:26:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,41.14,18.82,3.45,1.5,0,1,0,95.0,411.36,BGP Flapping
2026-08-16 03:27:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,43.82,23.11,4.53,1.5,0,1,0,95.0,438.16,BGP Flapping
2026-08-16 03:28:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,48.43,30.49,6.37,2.19,0,0,0,95.0,484.31,BGP Flapping
2026-08-16 03:29:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,36.94,15.0,1.77,1.5,0,4,0,95.0,369.36,BGP Flapping
2026-08-16 03:30:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.32,25.51,5.13,1.56,0,2,0,95.0,453.21,BGP Flapping
2026-08-16 03:31:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,39.61,16.38,2.84,1.5,0,2,0,95.0,396.11,BGP Flapping
2026-08-16 03:32:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.23,25.36,5.09,1.55,0,1,0,95.0,452.28,BGP Flapping
2026-08-16 03:33:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,41.74,19.79,3.7,1.5,0,2,1,95.0,417.42,BGP Flapping
2026-08-16 03:34:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,34.87,15.0,1.0,1.5,0,2,0,95.0,348.74,BGP Flapping
2026-08-16 03:35:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.93,26.49,5.37,1.69,0,1,0,95.0,459.32,BGP Flapping
2026-08-16 03:36:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,47.52,29.04,6.01,2.0,0,1,0,95.0,475.25,BGP Flapping
2026-08-16 03:37:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,49.33,31.93,6.73,2.37,0,0,0,95.0,493.29,BGP Flapping
2026-08-16 03:38:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,53.83,39.12,8.53,3.27,0,2,0,95.0,538.27,BGP Flapping
2026-08-16 03:39:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,47.02,28.24,5.81,1.9,0,6,0,95.0,470.25,BGP Flapping
2026-08-16 03:40:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,55.61,41.98,9.24,3.62,0,1,0,95.0,556.11,BGP Flapping
2026-08-16 03:41:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,50.16,33.26,7.06,2.53,0,1,0,95.0,501.62,BGP Flapping
2026-08-16 03:42:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,47.22,28.55,5.89,1.94,0,1,0,95.0,472.19,BGP Flapping
2026-08-16 03:43:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,48.87,31.2,6.55,2.27,0,1,0,95.0,488.73,BGP Flapping
2026-08-16 03:44:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,43.74,22.98,4.49,1.5,0,1,0,95.0,437.37,BGP Flapping
2026-08-16 03:45:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,38.76,15.02,2.5,1.5,0,2,0,95.0,387.61,BGP Flapping
2026-08-16 03:46:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,52.21,36.53,7.88,2.94,0,1,1,95.0,522.06,BGP Flapping
2026-08-16 03:47:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,37.82,15.0,2.13,1.5,0,2,0,95.0,378.21,BGP Flapping
2026-08-16 03:48:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,46.0,26.59,5.4,1.7,0,0,0,95.0,459.95,BGP Flapping
2026-08-16 03:49:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,42.0,20.2,3.8,1.5,0,6,0,95.0,419.99,BGP Flapping
2026-08-16 03:50:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,52.93,37.69,8.17,3.09,0,1,0,95.0,529.3,BGP Flapping
2026-08-16 03:51:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,38.81,15.1,2.52,1.5,0,6,0,95.0,388.11,BGP Flapping
2026-08-16 03:52:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,46.4,27.25,5.56,1.78,0,0,0,95.0,464.05,BGP Flapping
2026-08-16 03:53:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,41.89,20.02,3.75,1.5,0,4,0,95.0,418.87,BGP Flapping
2026-08-16 03:54:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,42.05,20.29,3.82,1.5,0,0,0,95.0,420.53,BGP Flapping
2026-08-16 03:55:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,49.25,31.8,6.7,2.35,0,2,1,95.0,492.48,BGP Flapping
2026-08-16 03:56:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,49.06,31.5,6.63,2.31,0,0,0,95.0,490.64,BGP Flapping
2026-08-16 03:57:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,48.15,30.04,6.26,2.13,0,2,1,95.0,481.48,BGP Flapping
2026-08-16 03:58:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,44.9,24.83,4.96,1.5,0,1,0,95.0,448.95,BGP Flapping
2026-08-16 03:59:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.59,25.94,5.23,1.62,0,1,1,95.0,455.87,BGP Flapping
2026-08-16 04:00:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,43.91,23.26,4.56,1.5,0,2,0,95.0,439.12,BGP Flapping
2026-08-16 04:01:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,50.49,33.79,7.2,2.6,0,0,1,95.0,504.94,BGP Flapping
2026-08-16 04:02:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,51.53,35.44,7.61,2.81,0,1,1,95.0,515.27,BGP Flapping
2026-08-16 04:03:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.11,25.17,5.04,1.52,0,1,0,95.0,451.05,BGP Flapping
2026-08-16 04:04:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,46.62,27.59,5.65,1.82,0,6,0,95.0,466.21,BGP Flapping
2026-08-16 04:05:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,44.35,23.96,4.74,1.5,0,2,0,95.0,443.49,BGP Flapping
2026-08-16 04:06:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,39.97,16.95,2.99,1.5,0,2,0,95.0,399.7,BGP Flapping
2026-08-16 04:07:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,38.93,15.29,2.57,1.5,0,2,0,95.0,389.29,BGP Flapping
2026-08-16 04:08:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,44.94,24.9,4.98,1.5,0,0,0,95.0,449.39,BGP Flapping
2026-08-16 04:09:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,40.51,17.82,3.21,1.5,0,1,1,95.0,405.14,BGP Flapping
2026-08-16 04:10:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,40.87,18.4,3.35,1.5,0,0,0,95.0,408.73,BGP Flapping
2026-08-16 04:11:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,43.39,22.43,4.36,1.5,0,2,0,95.0,433.93,BGP Flapping
2026-08-16 04:12:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,46.22,26.96,5.49,1.74,0,0,1,95.0,462.25,BGP Flapping
2026-08-16 04:13:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,42.47,20.94,3.99,1.5,0,2,0,95.0,424.65,BGP Flapping
2026-08-16 04:14:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,37.76,15.0,2.1,1.5,0,4,1,95.0,377.6,BGP Flapping
2026-08-16 04:15:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,37.96,15.0,2.19,1.5,0,6,0,95.0,379.63,BGP Flapping
2026-08-16 04:16:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,41.41,19.25,3.56,1.5,0,2,0,95.0,414.08,BGP Flapping
2026-08-16 04:17:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,43.93,23.29,4.57,1.5,0,1,1,95.0,439.33,BGP Flapping
2026-08-16 04:18:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,44.9,24.85,4.96,1.5,0,0,0,95.0,449.05,BGP Flapping
2026-08-16 04:19:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,39.99,16.98,2.99,1.5,0,0,0,95.0,399.87,BGP Flapping
2026-08-16 04:20:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,46.61,27.58,5.65,1.82,0,2,0,95.0,466.14,BGP Flapping
2026-08-16 04:21:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,40.86,18.38,3.35,1.5,0,6,0,95.0,408.64,BGP Flapping
2026-08-16 04:22:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,48.45,30.52,6.38,2.19,0,0,1,95.0,484.51,BGP Flapping
2026-08-16 04:23:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,42.99,21.79,4.2,1.5,0,0,1,95.0,429.94,BGP Flapping
2026-08-16 04:24:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,46.12,26.79,5.45,1.72,0,0,0,95.0,461.2,BGP Flapping
2026-08-16 04:25:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.06,25.1,5.03,1.51,0,6,0,95.0,450.63,BGP Flapping
2026-08-16 04:26:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,52.26,36.61,7.9,2.95,0,1,0,95.0,522.56,BGP Flapping
2026-08-16 04:27:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,49.8,32.67,6.92,2.46,0,1,1,95.0,497.96,BGP Flapping
2026-08-16 04:28:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,55.95,42.52,9.38,3.69,0,0,0,95.0,559.49,BGP Flapping
2026-08-16 04:29:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,40.96,18.53,3.38,1.5,0,1,0,95.0,409.59,BGP Flapping
2026-08-16 04:30:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,41.2,18.93,3.48,1.5,0,6,1,95.0,412.04,BGP Flapping
2026-08-16 04:31:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.75,26.2,5.3,1.65,0,2,0,95.0,457.52,BGP Flapping
2026-08-16 04:32:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,49.75,32.6,6.9,2.45,0,2,0,95.0,497.52,BGP Flapping
2026-08-16 04:33:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,42.12,20.38,3.85,1.5,0,6,1,95.0,421.15,BGP Flapping
2026-08-16 04:34:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,38.4,15.0,2.36,1.5,0,6,1,95.0,383.99,BGP Flapping
2026-08-16 04:35:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,54.16,39.65,8.66,3.33,0,0,0,95.0,541.57,BGP Flapping
2026-08-16 04:36:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,50.9,34.44,7.36,2.68,0,6,0,95.0,508.97,BGP Flapping
2026-08-16 04:37:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,42.65,21.25,4.06,1.5,0,1,0,95.0,426.54,BGP Flapping
2026-08-16 04:38:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,44.43,24.08,4.77,1.5,0,1,0,95.0,444.27,BGP Flapping
2026-08-16 04:39:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,51.19,34.9,7.48,2.74,0,0,1,95.0,511.89,BGP Flapping
2026-08-16 04:40:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.03,25.04,5.01,1.51,0,2,1,95.0,450.26,BGP Flapping
2026-08-16 04:41:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.23,25.38,5.09,1.55,0,4,0,95.0,452.35,BGP Flapping
2026-08-16 04:42:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,39.66,16.46,2.86,1.5,0,6,0,95.0,396.62,BGP Flapping
2026-08-16 04:43:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,44.29,23.86,4.72,1.5,0,0,0,95.0,442.88,BGP Flapping
2026-08-16 04:44:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,37.33,15.0,1.93,1.5,0,0,0,95.0,373.29,BGP Flapping
2026-08-16 04:45:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,51.39,35.22,7.56,2.78,0,1,0,95.0,513.88,BGP Flapping
2026-08-16 04:46:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,50.9,34.43,7.36,2.68,0,1,0,95.0,508.96,BGP Flapping
2026-08-16 04:47:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.34,25.54,5.14,1.57,0,4,0,95.0,453.38,BGP Flapping
2026-08-16 04:48:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,48.23,30.16,6.29,2.15,0,2,0,95.0,482.27,BGP Flapping
2026-08-16 04:49:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,51.84,35.95,7.74,2.87,0,0,0,95.0,518.43,BGP Flapping
2026-08-16 04:50:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,50.29,33.47,7.12,2.56,0,1,0,95.0,502.92,BGP Flapping
2026-08-16 04:51:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,36.21,15.0,1.48,1.5,0,6,0,95.0,362.06,BGP Flapping
2026-08-16 04:52:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,52.51,37.02,8.0,3.0,0,1,0,95.0,525.12,BGP Flapping
2026-08-16 04:53:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,45.37,25.59,5.15,1.57,0,4,1,95.0,453.7,BGP Flapping
2026-08-16 04:54:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,36.48,15.0,1.59,1.5,0,1,1,95.0,364.83,BGP Flapping
2026-08-16 04:55:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,44.72,24.56,4.89,1.5,0,1,0,95.0,447.22,BGP Flapping
2026-08-16 04:56:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,38.48,15.0,2.39,1.5,0,0,0,95.0,384.78,BGP Flapping
2026-08-16 04:57:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,48.35,30.36,6.34,2.17,0,0,0,95.0,483.48,BGP Flapping
2026-08-16 04:58:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,46.83,27.93,5.73,1.87,0,0,0,95.0,468.33,BGP Flapping
2026-08-16 04:59:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,40.3,17.48,3.12,1.5,0,4,0,95.0,403.01,BGP Flapping
2026-08-16 05:00:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,31.06,30.14,6.06,0.0,0,0,0,98.03,248.46,IPSec Degradation
2026-08-16 05:01:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,37.02,45.94,12.37,0.62,0,0,0,100.0,296.13,IPSec Degradation
2026-08-16 05:02:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,32.88,36.5,8.58,0.24,0,0,0,97.44,263.03,IPSec Degradation
2026-08-16 05:03:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,31.83,34.77,7.88,0.36,0,0,0,96.16,254.63,IPSec Degradation
2026-08-16 05:04:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,34.57,42.53,10.97,0.48,0,0,0,96.79,276.58,IPSec Degradation
2026-08-16 05:05:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,30.86,34.15,7.61,0.6,0,0,0,94.18,246.87,IPSec Degradation
2026-08-16 05:06:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,32.79,39.86,9.89,0.72,0,0,0,94.39,262.28,IPSec Degradation
2026-08-16 05:07:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,30.21,34.32,7.66,0.84,0,0,0,92.35,241.67,IPSec Degradation
2026-08-16 05:08:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,42.86,66.85,20.66,2.92,0,0,0,97.93,342.87,IPSec Degradation
2026-08-16 05:09:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,35.14,48.45,13.29,1.12,0,0,0,93.32,281.13,IPSec Degradation
2026-08-16 05:10:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,32.2,42.0,10.7,1.2,0,0,0,91.1,257.61,IPSec Degradation
2026-08-16 05:11:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,35.86,52.04,14.71,1.53,0,0,0,92.18,286.85,IPSec Degradation
2026-08-16 05:12:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,34.55,49.68,13.75,1.44,0,0,0,90.78,276.41,IPSec Degradation
2026-08-16 05:13:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,34.12,49.49,13.67,1.56,0,0,0,89.81,272.93,IPSec Degradation
2026-08-16 05:14:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,37.46,58.74,17.36,2.29,0,0,0,90.73,299.65,IPSec Degradation
2026-08-16 05:15:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,38.03,61.08,18.28,2.56,0,0,0,90.27,304.24,IPSec Degradation
2026-08-16 05:16:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,32.88,49.09,13.48,1.92,0,0,0,86.94,263.02,IPSec Degradation
2026-08-16 05:17:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,32.7,49.54,13.65,2.04,0,0,0,86.1,261.57,IPSec Degradation
2026-08-16 05:18:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,33.9,53.45,15.2,2.16,0,0,0,85.95,271.2,IPSec Degradation
2026-08-16 05:19:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,25.79,34.08,7.44,2.28,0,0,0,81.15,206.34,IPSec Degradation
2026-08-16 05:20:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,28.94,42.85,10.94,2.4,1,0,0,81.97,231.51,IPSec Degradation
2026-08-16 05:21:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,40.47,72.57,22.82,3.89,1,0,0,86.98,323.74,IPSec Degradation
2026-08-16 05:22:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,41.58,76.25,24.28,4.28,1,0,0,86.79,332.64,IPSec Degradation
2026-08-16 05:23:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,34.0,58.21,17.05,2.76,1,0,0,82.25,272.03,IPSec Degradation
2026-08-16 05:24:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,37.31,67.37,20.71,3.46,1,0,0,83.15,298.45,IPSec Degradation
2026-08-16 05:25:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,36.25,65.61,20.0,3.31,1,0,0,81.87,289.96,IPSec Degradation
2026-08-16 05:26:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,47.32,94.19,31.42,6.2,1,0,0,86.66,378.52,IPSec Degradation
2026-08-16 05:27:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,39.48,75.5,23.93,4.36,1,0,0,81.99,315.83,IPSec Degradation
2026-08-16 05:28:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,34.49,63.92,19.29,3.36,1,0,0,78.74,275.91,IPSec Degradation
2026-08-16 05:29:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,31.18,56.54,16.33,3.48,1,0,0,76.34,249.42,IPSec Degradation
2026-08-16 05:30:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,28.57,50.94,14.07,3.6,1,0,0,74.29,228.59,IPSec Degradation
2026-08-16 05:31:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,35.81,69.93,21.66,3.92,1,0,0,77.16,286.51,IPSec Degradation
2026-08-16 05:32:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,31.97,61.24,18.17,3.84,1,0,0,74.49,255.8,IPSec Degradation
2026-08-16 05:33:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,29.31,55.48,15.86,3.96,1,0,0,72.41,234.49,IPSec Degradation
2026-08-16 05:34:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,32.41,64.13,19.31,4.08,1,0,0,73.21,259.31,IPSec Degradation
2026-08-16 05:35:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,30.67,60.68,17.92,4.2,1,0,0,71.59,245.39,IPSec Degradation
2026-08-16 05:36:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,41.75,89.27,29.35,6.01,1,0,0,76.37,333.99,IPSec Degradation
2026-08-16 05:37:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,38.53,82.12,26.48,5.32,1,0,0,74.01,308.21,IPSec Degradation
2026-08-16 05:38:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,34.97,74.12,23.27,4.56,1,0,0,71.48,279.74,IPSec Degradation
2026-08-16 05:39:00,NYC-HQ,Edge-Router-01,GigabitEthernet0/0/1,40.92,89.9,29.57,6.16,1,0,0,73.71,327.36,IPSec Degradation
